samplename	publiid
Montanari_a6	575
Montanari_a7	575
Montanari_a8	575
Montanari_a9	575
Montanari_b1	576
Montanari_b10	576
Montanari_b11	576
Montanari_b12	576
Montanari_b13	576
Montanari_b14	576
Montanari_b15	576
Montanari_b2	576
Montanari_b3	576
Montanari_b4	576
Montanari_b5	576
Montanari_b6	576
Montanari_b7	576
Montanari_b8	576
Montanari_b9	576
Morales_a1	577
Morales_a2	578
Morales_a3	579
Morales_a4	580
Morales_a5	580
Morales_a6	580
Morales_a7	581
Morales_a8	582
Morales_a9	582
Mrotzek_a1	583
Mrotzek_a2	583
Mrotzek_a3	583
Mrotzek_a4	583
Mrotzek_a5	583
Mrotzek_a6	583
Mrotzek_a7	583
Mrotzek_a8	583
Mrotzek_a9	583
Mrotzek_b1	47
Mrotzek_c1	583
Mrotzek_d1	583
Mrotzek_e1	583
Mrotzek_f1	583
Muller_a1	584
Muller_a10	584
Muller_a11	584
Muller_a12	584
Muller_a13	584
Muller_a14	584
Muller_a15	584
Muller_a16	584
Muller_a17	584
Muller_a18	584
Muller_a19	584
Muller_a2	584
Muller_a20	584
Muller_a21	584
Muller_a22	584
Muller_a23	584
Muller_a24	584
Muller_a25	584
Muller_a26	584
Muller_a27	584
Muller_a28	584
Muller_a29	584
Muller_a3	584
Muller_a30	584
Muller_a31	584
Muller_a32	584
Muller_a33	584
Muller_a34	584
Muller_a35	584
Muller_a36	584
Muller_a37	584
Muller_a38	584
Muller_a39	584
Muller_a4	584
Muller_a40	584
Muller_a41	584
Muller_a42	584
Muller_a43	584
Muller_a44	584
Muller_a45	584
Muller_a46	584
Muller_a47	584
Muller_a48	584
Muller_a49	584
Muller_a5	584
Muller_a50	584
Muller_a51	584
Muller_a52	584
Muller_a6	584
Muller_a7	584
Muller_a8	584
Muller_a9	584
MunozSobrino_a1	585
MunozSobrino_a10	585
MunozSobrino_a11	585
MunozSobrino_a12	585
MunozSobrino_a13	585
MunozSobrino_a14	585
MunozSobrino_a15	585
MunozSobrino_a16	585
MunozSobrino_a17	585
MunozSobrino_a18	585
MunozSobrino_a19	585
MunozSobrino_a2	585
MunozSobrino_a20	585
MunozSobrino_a21	585
MunozSobrino_a22	585
MunozSobrino_a23	585
MunozSobrino_a24	585
MunozSobrino_a25	585
MunozSobrino_a26	585
MunozSobrino_a27	585
MunozSobrino_a28	585
MunozSobrino_a29	585
MunozSobrino_a3	585
MunozSobrino_a30	585
MunozSobrino_a31	585
MunozSobrino_a32	585
MunozSobrino_a33	585
MunozSobrino_a34	585
MunozSobrino_a35	585
MunozSobrino_a36	585
MunozSobrino_a37	585
MunozSobrino_a38	585
MunozSobrino_a39	585
MunozSobrino_a39	880
MunozSobrino_a4	585
MunozSobrino_a40	585
MunozSobrino_a5	585
MunozSobrino_a6	585
MunozSobrino_a7	585
MunozSobrino_a8	585
MunozSobrino_a9	585
Naidina_a1	586
Naidina_a2	586
Naidina_a3	586
Naidina_a4	586
Naidina_a5	586
Naughton_a1	587
Nielsen_a1	588
Nielsen_b1	47
Nielsen_b2	47
Nielsen_b3	589
Nielsen_b3	881
Nielsen_b4	590
Niemeyer_a1	591
Niemeyer_a10	591
Niemeyer_a11	591
Niemeyer_a12	591
Niemeyer_a13	591
Niemeyer_a14	591
Niemeyer_a15	591
Niemeyer_a16	591
Niemeyer_a17	591
Niemeyer_a18	591
Niemeyer_a19	591
Niemeyer_a2	591
Niemeyer_a20	591
Niemeyer_a21	591
Niemeyer_a22	591
Niemeyer_a23	591
Niemeyer_a24	591
Niemeyer_a25	591
Niemeyer_a26	591
Niemeyer_a27	591
Niemeyer_a28	591
Niemeyer_a29	591
Niemeyer_a3	591
Niemeyer_a30	591
Niemeyer_a31	591
Niemeyer_a4	591
Niemeyer_a5	591
Niemeyer_a6	591
Niemeyer_a7	591
Niemeyer_a8	591
Niemeyer_a9	591
Novenko_a1	592
Novenko_a10	592
Novenko_a11	592
Novenko_a12	592
Novenko_a13	592
Novenko_a14	592
Novenko_a15	592
Novenko_a16	592
Novenko_a17	592
Novenko_a18	592
Novenko_a19	592
Novenko_a2	592
Novenko_a20	592
Novenko_a21	592
Novenko_a22	592
Novenko_a23	592
Novenko_a24	592
Novenko_a25	592
Novenko_a26	592
Novenko_a27	592
Novenko_a28	592
Novenko_a29	592
Novenko_a3	592
Novenko_a30	592
Novenko_a31	592
Novenko_a32	592
Novenko_a33	592
Novenko_a34	592
Novenko_a35	592
Novenko_a36	592
Novenko_a37	592
Novenko_a38	592
Novenko_a39	592
Novenko_a4	592
Novenko_a40	592
Novenko_a5	592
Novenko_a6	592
Novenko_a7	592
Novenko_a8	592
Novenko_a9	592
Novenko_b10	593
Novenko_b8	593
Novenko_b9	593
Novenko_c1	47
Novenko_c10	47
Novenko_c100	594
Novenko_c101	594
Novenko_c102	594
Novenko_c103	594
Novenko_c104	594
Novenko_c105	594
Novenko_c106	594
Novenko_c107	594
Novenko_c108	594
Novenko_c109	594
Novenko_c11	47
Novenko_c110	594
Novenko_c111	594
Novenko_c112	594
Novenko_c113	594
Novenko_c114	594
Novenko_c115	594
Novenko_c116	594
Novenko_c117	594
Novenko_c118	594
Novenko_c119	594
Novenko_c12	47
Novenko_c120	594
Novenko_c121	594
Novenko_c122	595
Novenko_c123	595
Novenko_c124	595
Novenko_c125	595
Novenko_c126	595
Novenko_c127	595
Novenko_c128	595
Novenko_c129	595
Novenko_c13	47
Novenko_c130	595
Novenko_c131	595
Novenko_c132	595
Novenko_c133	595
Novenko_c134	595
Novenko_c135	595
Novenko_c136	595
Novenko_c137	595
Novenko_c138	595
Novenko_c139	595
Novenko_c14	47
Novenko_c140	595
Novenko_c141	596
Novenko_c142	596
Novenko_c143	596
Novenko_c144	597
Novenko_c145	597
Novenko_c146	597
Novenko_c147	597
Novenko_c148	47
Novenko_c149	47
Novenko_c15	47
Novenko_c150	47
Novenko_c151	47
Novenko_c152	47
Novenko_c153	47
Novenko_c154	47
Novenko_c155	47
Novenko_c156	47
Novenko_c157	47
Novenko_c158	47
Novenko_c159	47
Novenko_c16	47
Novenko_c160	47
Novenko_c161	47
Novenko_c162	47
Novenko_c163	47
Novenko_c164	47
Novenko_c165	598
Novenko_c166	598
Novenko_c167	598
Novenko_c168	598
Novenko_c169	598
Novenko_c17	47
Novenko_c170	599
Novenko_c171	599
Novenko_c172	599
Novenko_c173	600
Novenko_c174	601
Novenko_c175	602
Novenko_c176	602
Novenko_c177	602
Novenko_c178	602
Novenko_c179	602
Novenko_c18	47
Novenko_c180	602
Novenko_c181	602
Novenko_c182	602
Novenko_c183	602
Novenko_c184	47
Novenko_c185	47
Novenko_c186	47
Novenko_c187	47
Novenko_c188	47
Novenko_c189	47
Novenko_c19	47
Novenko_c190	47
Novenko_c191	47
Novenko_c192	47
Novenko_c193	47
Novenko_c194	47
Novenko_c195	47
Novenko_c196	47
Novenko_c197	47
Novenko_c198	47
Novenko_c199	47
Novenko_c2	47
Novenko_c20	47
Novenko_c200	47
Novenko_c201	603
Novenko_c202	603
Novenko_c203	603
Novenko_c204	603
Novenko_c205	603
Novenko_c206	603
Novenko_c207	603
Novenko_c208	603
Novenko_c209	603
Novenko_c21	47
Novenko_c210	603
Novenko_c211	603
Novenko_c212	603
Novenko_c213	47
Novenko_c214	47
Novenko_c215	47
Novenko_c216	604
Novenko_c217	604
Novenko_c218	604
Novenko_c219	604
Novenko_c22	47
Novenko_c220	604
Novenko_c221	605
Novenko_c222	605
Novenko_c223	605
Novenko_c224	605
Novenko_c225	605
Novenko_c226	605
Novenko_c227	605
Novenko_c228	605
Novenko_c229	605
Novenko_c23	47
Novenko_c230	605
Novenko_c231	605
Novenko_c232	605
Novenko_c233	605
Novenko_c234	605
Novenko_c235	605
Novenko_c236	605
Novenko_c237	605
Novenko_c238	606
Novenko_c239	606
Novenko_c24	47
Novenko_c240	606
Novenko_c241	606
Novenko_c242	606
Novenko_c243	606
Novenko_c244	607
Novenko_c245	607
Novenko_c246	607
Novenko_c247	607
Novenko_c248	607
Novenko_c249	607
Novenko_c25	47
Novenko_c250	607
Novenko_c251	608
Novenko_c252	608
Novenko_c253	608
Novenko_c254	47
Novenko_c255	47
Novenko_c256	609
Novenko_c257	609
Novenko_c258	609
Novenko_c259	610
Novenko_c26	611
Novenko_c260	610
Novenko_c261	610
Novenko_c262	610
Novenko_c263	610
Novenko_c264	610
Novenko_c265	610
Novenko_c266	610
Novenko_c267	47
Novenko_c268	47
Novenko_c269	47
Novenko_c27	611
Novenko_c270	47
Novenko_c271	47
Novenko_c272	610
Novenko_c273	47
Novenko_c274	47
Novenko_c275	47
Novenko_c276	612
Novenko_c277	610
Novenko_c278	610
Novenko_c279	610
Novenko_c28	611
Novenko_c280	610
Novenko_c281	610
Novenko_c282	610
Novenko_c283	610
Novenko_c284	610
Novenko_c285	610
Novenko_c286	610
Novenko_c287	610
Novenko_c288	610
Novenko_c289	610
Novenko_c29	611
Novenko_c290	610
Novenko_c291	47
Novenko_c292	47
Novenko_c293	47
Novenko_c294	47
Novenko_c295	47
Novenko_c296	47
Novenko_c297	47
Novenko_c298	47
Novenko_c299	47
Novenko_c3	47
Novenko_c30	611
Novenko_c300	47
Novenko_c301	47
Novenko_c31	611
Novenko_c32	611
Novenko_c33	47
Novenko_c34	47
Novenko_c35	47
Novenko_c36	47
Novenko_c37	47
Novenko_c38	47
Novenko_c39	47
Novenko_c4	47
Novenko_c40	47
Novenko_c41	47
Novenko_c42	47
Novenko_c43	47
Novenko_c44	47
Novenko_c45	47
Novenko_c46	47
Novenko_c47	47
Novenko_c48	47
Novenko_c49	47
Novenko_c5	47
Novenko_c50	47
Novenko_c51	47
Novenko_c52	47
Novenko_c53	613
Novenko_c54	613
Novenko_c55	614
Novenko_c56	614
Novenko_c57	614
Novenko_c58	614
Novenko_c59	614
Novenko_c6	47
Novenko_c60	614
Novenko_c61	614
Novenko_c62	614
Novenko_c63	614
Novenko_c64	614
Novenko_c65	614
Novenko_c66	614
Novenko_c67	614
Novenko_c68	614
Novenko_c69	614
Novenko_c7	47
Novenko_c70	614
Novenko_c71	614
Novenko_c72	614
Novenko_c73	615
Novenko_c74	615
Novenko_c75	615
Novenko_c76	615
Novenko_c77	615
Novenko_c78	615
Novenko_c79	615
Novenko_c8	47
Novenko_c80	615
Novenko_c81	47
Novenko_c82	47
Novenko_c83	47
Novenko_c84	47
Novenko_c85	47
Novenko_c86	47
Novenko_c87	47
Novenko_c88	593
Novenko_c89	47
Novenko_c9	47
Novenko_c90	47
Novenko_c91	47
Novenko_c92	594
Novenko_c93	594
Novenko_c94	594
Novenko_c95	594
Novenko_c96	594
Novenko_c97	594
Novenko_c98	594
Novenko_c99	594
Odgaard_a1	616
Odgaard_a10	616
Odgaard_a11	616
Odgaard_a12	616
Odgaard_a13	616
Odgaard_a14	616
Odgaard_a15	616
Odgaard_a16	616
Odgaard_a2	616
Odgaard_a3	616
Odgaard_a4	616
Odgaard_a5	616
Odgaard_a6	616
Odgaard_a7	616
Odgaard_a8	616
Odgaard_a9	616
Ortu_a1	69
Ortu_a10	617
Ortu_a11	617
Ortu_a12	617
Ortu_a13	617
Ortu_a14	617
Ortu_a2	69
Ortu_a3	69
Ortu_a4	69
Ortu_a5	69
Ortu_a6	69
Ortu_a7	617
Ortu_a8	617
Ortu_a9	617
Ortu_b1	618
Ortu_b10	618
Ortu_b11	618
Ortu_b12	618
Ortu_b13	618
Ortu_b14	618
Ortu_b15	618
Ortu_b16	618
Ortu_b17	618
Ortu_b18	618
Ortu_b19	618
Ortu_b2	618
Ortu_b20	618
Ortu_b21	618
Ortu_b22	618
Ortu_b23	618
Ortu_b3	618
Ortu_b4	618
Ortu_b5	618
Ortu_b6	618
Ortu_b7	618
Ortu_b8	618
Ortu_b9	618
Ortu_c1	618
Ortu_c1	882
Ortu_c10	618
Ortu_c10	882
Ortu_c11	618
Ortu_c11	882
Ortu_c12	618
Ortu_c12	882
Ortu_c13	618
Ortu_c13	882
Ortu_c14	618
Ortu_c14	882
Ortu_c15	618
Ortu_c15	882
Ortu_c16	618
Ortu_c16	882
Ortu_c17	618
Ortu_c17	882
Ortu_c18	618
Ortu_c18	882
Ortu_c19	618
Ortu_c19	882
Ortu_c2	618
Ortu_c2	882
Ortu_c20	618
Ortu_c20	882
Ortu_c21	618
Ortu_c21	882
Ortu_c22	618
Ortu_c22	882
Ortu_c23	618
Ortu_c23	882
Ortu_c24	618
Ortu_c24	882
Ortu_c25	618
Ortu_c25	882
Ortu_c26	618
Ortu_c26	882
Ortu_c27	618
Ortu_c27	882
Ortu_c28	618
Ortu_c28	882
Ortu_c29	618
Ortu_c29	882
Ortu_c3	618
Ortu_c3	882
Ortu_c30	618
Ortu_c30	882
Ortu_c31	618
Ortu_c31	882
Ortu_c32	618
Ortu_c32	882
Ortu_c33	618
Ortu_c33	882
Ortu_c34	618
Ortu_c34	882
Ortu_c35	618
Ortu_c35	882
Ortu_c36	618
Ortu_c36	882
Ortu_c37	618
Ortu_c37	882
Ortu_c38	618
Ortu_c38	882
Ortu_c39	618
Ortu_c39	882
Ortu_c4	618
Ortu_c4	882
Ortu_c40	618
Ortu_c40	882
Ortu_c5	618
Ortu_c5	882
Ortu_c6	618
Ortu_c6	882
Ortu_c7	618
Ortu_c7	882
Ortu_c8	618
Ortu_c8	882
Ortu_c9	618
Ortu_c9	882
Ortu_d1	619
Overballe_a1	620
Panajiotidis_b1	621
Panajiotidis_b2	621
Panajiotidis_b3	621
Panajiotidis_b4	621
Panajiotidis_b5	621
Panajiotidis_b6	621
Panova_Antipina_a1	622
Panova_Antipina_a2	623
Panova_a1	624
Panova_a11	625
Panova_a12	625
Panova_a13	625
Panova_a14	626
Panova_a19	627
Panova_a2	628
Panova_a3	629
Panova_a4	629
Panova_a5	629
Panova_a7	630
Panova_a8	630
Panova_a9	630
Pardoe_a1	631
Pardoe_a10	631
Pardoe_a11	631
Pardoe_a12	631
Pardoe_a13	631
Pardoe_a14	631
Pardoe_a15	631
Pardoe_a16	631
Pardoe_a17	631
Pardoe_a18	631
Pardoe_a19	631
Pardoe_a2	631
Pardoe_a20	631
Pardoe_a21	631
Pardoe_a22	631
Pardoe_a3	631
Pardoe_a4	631
Pardoe_a5	631
Pardoe_a6	631
Pardoe_a7	631
Pardoe_a8	631
Pardoe_a9	631
Pardoe_b1	632
Pardoe_b10	632
Pardoe_b11	632
Pardoe_b12	632
Pardoe_b13	632
Pardoe_b14	632
Pardoe_b15	632
Pardoe_b16	632
Pardoe_b17	632
Pardoe_b18	632
Pardoe_b19	632
Pardoe_b2	632
Pardoe_b20	632
Pardoe_b21	632
Pardoe_b22	632
Pardoe_b23	632
Pardoe_b24	632
Pardoe_b25	632
Pardoe_b26	632
Pardoe_b27	632
Pardoe_b28	632
Pardoe_b29	632
Pardoe_b3	632
Pardoe_b30	632
Pardoe_b31	632
Pardoe_b32	632
Pardoe_b33	632
Pardoe_b34	632
Pardoe_b35	632
Pardoe_b36	632
Pardoe_b37	632
Pardoe_b38	632
Pardoe_b39	632
Pardoe_b4	632
Pardoe_b5	632
Pardoe_b6	632
Pardoe_b7	632
Pardoe_b8	632
Pardoe_b9	632
Pardoe_c1	633
Pardoe_c1	883
Pardoe_c1	909
Pardoe_c1	919
Pardoe_c10	633
Pardoe_c10	883
Pardoe_c10	909
Pardoe_c10	919
Pardoe_c100	633
Pardoe_c100	883
Pardoe_c100	909
Pardoe_c100	919
Pardoe_c101	633
Pardoe_c101	883
Pardoe_c101	909
Pardoe_c101	919
Pardoe_c102	633
Pardoe_c102	883
Pardoe_c102	909
Pardoe_c102	919
Pardoe_c103	633
Pardoe_c103	883
Pardoe_c103	909
Pardoe_c103	919
Pardoe_c104	633
Pardoe_c104	883
Pardoe_c104	909
Pardoe_c104	919
Pardoe_c105	633
Pardoe_c105	883
Pardoe_c105	909
Pardoe_c105	919
Pardoe_c106	633
Pardoe_c106	883
Pardoe_c106	909
Pardoe_c106	919
Pardoe_c107	633
Pardoe_c107	883
Pardoe_c107	909
Pardoe_c107	919
Pardoe_c108	633
Pardoe_c108	883
Pardoe_c108	909
Pardoe_c108	919
Pardoe_c109	633
Pardoe_c109	883
Pardoe_c109	909
Pardoe_c109	919
Pardoe_c11	633
Pardoe_c11	883
Pardoe_c11	909
Pardoe_c11	919
Pardoe_c110	633
Pardoe_c110	883
Pardoe_c110	909
Pardoe_c110	919
Pardoe_c111	633
Pardoe_c111	883
Pardoe_c111	909
Pardoe_c111	919
Pardoe_c112	633
Pardoe_c112	883
Pardoe_c112	909
Pardoe_c112	919
Pardoe_c113	633
Pardoe_c113	883
Pardoe_c113	909
Pardoe_c113	919
Pardoe_c114	633
Pardoe_c114	883
Pardoe_c114	909
Pardoe_c114	919
Pardoe_c115	633
Pardoe_c115	883
Pardoe_c115	909
Pardoe_c115	919
Pardoe_c116	633
Pardoe_c116	883
Pardoe_c116	909
Pardoe_c116	919
Pardoe_c117	633
Pardoe_c117	883
Pardoe_c117	909
Pardoe_c117	919
Pardoe_c118	633
Pardoe_c118	883
Pardoe_c118	909
Pardoe_c118	919
Pardoe_c119	633
Pardoe_c119	883
Pardoe_c119	909
Pardoe_c119	919
Pardoe_c12	633
Pardoe_c12	883
Pardoe_c12	909
Pardoe_c12	919
Pardoe_c120	633
Pardoe_c120	883
Pardoe_c120	909
Pardoe_c120	919
Pardoe_c121	633
Pardoe_c121	883
Pardoe_c121	909
Pardoe_c121	919
Pardoe_c122	633
Pardoe_c122	883
Pardoe_c122	909
Pardoe_c122	919
Pardoe_c123	633
Pardoe_c123	883
Pardoe_c123	909
Pardoe_c123	919
Pardoe_c124	633
Pardoe_c124	883
Pardoe_c124	909
Pardoe_c124	919
Pardoe_c125	633
Pardoe_c125	883
Pardoe_c125	909
Pardoe_c125	919
Pardoe_c126	633
Pardoe_c126	883
Pardoe_c126	909
Pardoe_c126	919
Pardoe_c127	633
Pardoe_c127	883
Pardoe_c127	909
Pardoe_c127	919
Pardoe_c128	633
Pardoe_c128	883
Pardoe_c128	909
Pardoe_c128	919
Pardoe_c129	633
Pardoe_c129	883
Pardoe_c129	909
Pardoe_c129	919
Pardoe_c13	633
Pardoe_c13	883
Pardoe_c13	909
Pardoe_c13	919
Pardoe_c130	633
Pardoe_c130	883
Pardoe_c130	909
Pardoe_c130	919
Pardoe_c131	633
Pardoe_c131	883
Pardoe_c131	909
Pardoe_c131	919
Pardoe_c132	633
Pardoe_c132	883
Pardoe_c132	909
Pardoe_c132	919
Pardoe_c133	633
Pardoe_c133	883
Pardoe_c133	909
Pardoe_c133	919
Pardoe_c134	633
Pardoe_c134	883
Pardoe_c134	909
Pardoe_c134	919
Pardoe_c135	633
Pardoe_c135	883
Pardoe_c135	909
Pardoe_c135	919
Pardoe_c136	633
Pardoe_c136	883
Pardoe_c136	909
Pardoe_c136	919
Pardoe_c137	633
Pardoe_c137	883
Pardoe_c137	909
Pardoe_c137	919
Pardoe_c138	633
Pardoe_c138	883
Pardoe_c138	909
Pardoe_c138	919
Pardoe_c139	633
Pardoe_c139	883
Pardoe_c139	909
Pardoe_c139	919
Pardoe_c14	633
Pardoe_c14	883
Pardoe_c14	909
Pardoe_c14	919
Pardoe_c140	633
Pardoe_c140	883
Pardoe_c140	909
Pardoe_c140	919
Pardoe_c141	633
Pardoe_c141	883
Pardoe_c141	909
Pardoe_c141	919
Pardoe_c142	633
Pardoe_c142	883
Pardoe_c142	909
Pardoe_c142	919
Pardoe_c143	633
Pardoe_c143	883
Pardoe_c143	909
Pardoe_c143	919
Pardoe_c144	633
Pardoe_c144	883
Pardoe_c144	909
Pardoe_c144	919
Pardoe_c145	633
Pardoe_c145	883
Pardoe_c145	909
Pardoe_c145	919
Pardoe_c146	633
Pardoe_c146	883
Pardoe_c146	909
Pardoe_c146	919
Pardoe_c147	633
Pardoe_c147	883
Pardoe_c147	909
Pardoe_c147	919
Pardoe_c148	633
Pardoe_c148	883
Pardoe_c148	909
Pardoe_c148	919
Pardoe_c149	633
Pardoe_c149	883
Pardoe_c149	909
Pardoe_c149	919
Pardoe_c15	633
Pardoe_c15	883
Pardoe_c15	909
Pardoe_c15	919
Pardoe_c150	633
Pardoe_c150	883
Pardoe_c150	909
Pardoe_c150	919
Pardoe_c151	633
Pardoe_c151	883
Pardoe_c151	909
Pardoe_c151	919
Pardoe_c152	633
Pardoe_c152	883
Pardoe_c152	909
Pardoe_c152	919
Pardoe_c153	633
Pardoe_c153	883
Pardoe_c153	909
Pardoe_c153	919
Pardoe_c154	633
Pardoe_c154	883
Pardoe_c154	909
Pardoe_c154	919
Pardoe_c155	633
Pardoe_c155	883
Pardoe_c155	909
Pardoe_c155	919
Pardoe_c156	633
Pardoe_c156	883
Pardoe_c156	909
Pardoe_c156	919
Pardoe_c157	633
Pardoe_c157	883
Pardoe_c157	909
Pardoe_c157	919
Pardoe_c158	633
Pardoe_c158	883
Pardoe_c158	909
Pardoe_c158	919
Pardoe_c159	633
Pardoe_c159	883
Pardoe_c159	909
Pardoe_c159	919
Pardoe_c16	633
Pardoe_c16	883
Pardoe_c16	909
Pardoe_c16	919
Pardoe_c160	633
Pardoe_c160	883
Pardoe_c160	909
Pardoe_c160	919
Pardoe_c161	633
Pardoe_c161	883
Pardoe_c161	909
Pardoe_c161	919
Pardoe_c162	633
Pardoe_c162	883
Pardoe_c162	909
Pardoe_c162	919
Pardoe_c163	633
Pardoe_c163	883
Pardoe_c163	909
Pardoe_c163	919
Pardoe_c164	633
Pardoe_c164	883
Pardoe_c164	909
Pardoe_c164	919
Pardoe_c165	633
Pardoe_c165	883
Pardoe_c165	909
Pardoe_c165	919
Pardoe_c166	633
Pardoe_c166	883
Pardoe_c166	909
Pardoe_c166	919
Pardoe_c167	633
Pardoe_c167	883
Pardoe_c167	909
Pardoe_c167	919
Pardoe_c168	633
Pardoe_c168	883
Pardoe_c168	909
Pardoe_c168	919
Pardoe_c169	633
Pardoe_c169	883
Pardoe_c169	909
Pardoe_c169	919
Pardoe_c17	633
Pardoe_c17	883
Pardoe_c17	909
Pardoe_c17	919
Pardoe_c170	633
Pardoe_c170	883
Pardoe_c170	909
Pardoe_c170	919
Pardoe_c171	633
Pardoe_c171	883
Pardoe_c171	909
Pardoe_c171	919
Pardoe_c172	633
Pardoe_c172	883
Pardoe_c172	909
Pardoe_c172	919
Pardoe_c173	633
Pardoe_c173	883
Pardoe_c173	909
Pardoe_c173	919
Pardoe_c174	633
Pardoe_c174	883
Pardoe_c174	909
Pardoe_c174	919
Pardoe_c175	633
Pardoe_c175	883
Pardoe_c175	909
Pardoe_c175	919
Pardoe_c176	633
Pardoe_c176	883
Pardoe_c176	909
Pardoe_c176	919
Pardoe_c177	633
Pardoe_c177	883
Pardoe_c177	909
Pardoe_c177	919
Pardoe_c178	633
Pardoe_c178	883
Pardoe_c178	909
Pardoe_c178	919
Pardoe_c179	633
Pardoe_c179	883
Pardoe_c179	909
Pardoe_c179	919
Pardoe_c18	633
Pardoe_c18	883
Pardoe_c18	909
Pardoe_c18	919
Pardoe_c180	633
Pardoe_c180	883
Pardoe_c180	909
Pardoe_c180	919
Pardoe_c181	633
Pardoe_c181	883
Pardoe_c181	909
Pardoe_c181	919
Pardoe_c182	633
Pardoe_c182	883
Pardoe_c182	909
Pardoe_c182	919
Pardoe_c183	633
Pardoe_c183	883
Pardoe_c183	909
Pardoe_c183	919
Pardoe_c184	633
Pardoe_c184	883
Pardoe_c184	909
Pardoe_c184	919
Pardoe_c185	633
Pardoe_c185	883
Pardoe_c185	909
Pardoe_c185	919
Pardoe_c186	633
Pardoe_c186	883
Pardoe_c186	909
Pardoe_c186	919
Pardoe_c187	633
Pardoe_c187	883
Pardoe_c187	909
Pardoe_c187	919
Pardoe_c188	633
Pardoe_c188	883
Pardoe_c188	909
Pardoe_c188	919
Pardoe_c189	633
Pardoe_c189	883
Pardoe_c189	909
Pardoe_c189	919
Pardoe_c19	633
Pardoe_c19	883
Pardoe_c19	909
Pardoe_c19	919
Pardoe_c190	633
Pardoe_c190	883
Pardoe_c190	909
Pardoe_c190	919
Pardoe_c191	633
Pardoe_c191	883
Pardoe_c191	909
Pardoe_c191	919
Pardoe_c192	633
Pardoe_c192	883
Pardoe_c192	909
Pardoe_c192	919
Pardoe_c193	633
Pardoe_c193	883
Pardoe_c193	909
Pardoe_c193	919
Pardoe_c194	633
Pardoe_c194	883
Pardoe_c194	909
Pardoe_c194	919
Pardoe_c195	633
Pardoe_c195	883
Pardoe_c195	909
Pardoe_c195	919
Pardoe_c196	633
Pardoe_c196	883
Pardoe_c196	909
Pardoe_c196	919
Pardoe_c197	633
Pardoe_c197	883
Pardoe_c197	909
Pardoe_c197	919
Pardoe_c2	633
Pardoe_c2	883
Pardoe_c2	909
Pardoe_c2	919
Pardoe_c20	633
Pardoe_c20	883
Pardoe_c20	909
Pardoe_c20	919
Pardoe_c21	633
Pardoe_c21	883
Pardoe_c21	909
Pardoe_c21	919
Pardoe_c22	633
Pardoe_c22	883
Pardoe_c22	909
Pardoe_c22	919
Pardoe_c23	633
Pardoe_c23	883
Pardoe_c23	909
Pardoe_c23	919
Pardoe_c24	633
Pardoe_c24	883
Pardoe_c24	909
Pardoe_c24	919
Pardoe_c25	633
Pardoe_c25	883
Pardoe_c25	909
Pardoe_c25	919
Pardoe_c26	633
Pardoe_c26	883
Pardoe_c26	909
Pardoe_c26	919
Pardoe_c27	633
Pardoe_c27	883
Pardoe_c27	909
Pardoe_c27	919
Pardoe_c28	633
Pardoe_c28	883
Pardoe_c28	909
Pardoe_c28	919
Pardoe_c29	633
Pardoe_c29	883
Pardoe_c29	909
Pardoe_c29	919
Pardoe_c3	633
Pardoe_c3	883
Pardoe_c3	909
Pardoe_c3	919
Pardoe_c30	633
Pardoe_c30	883
Pardoe_c30	909
Pardoe_c30	919
Pardoe_c31	633
Pardoe_c31	883
Pardoe_c31	909
Pardoe_c31	919
Pardoe_c32	633
Pardoe_c32	883
Pardoe_c32	909
Pardoe_c32	919
Pardoe_c33	633
Pardoe_c33	883
Pardoe_c33	909
Pardoe_c33	919
Pardoe_c34	633
Pardoe_c34	883
Pardoe_c34	909
Pardoe_c34	919
Pardoe_c35	633
Pardoe_c35	883
Pardoe_c35	909
Pardoe_c35	919
Pardoe_c36	633
Pardoe_c36	883
Pardoe_c36	909
Pardoe_c36	919
Pardoe_c37	633
Pardoe_c37	883
Pardoe_c37	909
Pardoe_c37	919
Pardoe_c38	633
Pardoe_c38	883
Pardoe_c38	909
Pardoe_c38	919
Pardoe_c39	633
Pardoe_c39	883
Pardoe_c39	909
Pardoe_c39	919
Pardoe_c4	633
Pardoe_c4	883
Pardoe_c4	909
Pardoe_c4	919
Pardoe_c40	633
Pardoe_c40	883
Pardoe_c40	909
Pardoe_c40	919
Pardoe_c41	633
Pardoe_c41	883
Pardoe_c41	909
Pardoe_c41	919
Pardoe_c42	633
Pardoe_c42	883
Pardoe_c42	909
Pardoe_c42	919
Pardoe_c43	633
Pardoe_c43	883
Pardoe_c43	909
Pardoe_c43	919
Pardoe_c44	633
Pardoe_c44	883
Pardoe_c44	909
Pardoe_c44	919
Pardoe_c45	633
Pardoe_c45	883
Pardoe_c45	909
Pardoe_c45	919
Pardoe_c46	633
Pardoe_c46	883
Pardoe_c46	909
Pardoe_c46	919
Pardoe_c47	633
Pardoe_c47	883
Pardoe_c47	909
Pardoe_c47	919
Pardoe_c48	633
Pardoe_c48	883
Pardoe_c48	909
Pardoe_c48	919
Pardoe_c49	633
Pardoe_c49	883
Pardoe_c49	909
Pardoe_c49	919
Pardoe_c5	633
Pardoe_c5	883
Pardoe_c5	909
Pardoe_c5	919
Pardoe_c50	633
Pardoe_c50	883
Pardoe_c50	909
Pardoe_c50	919
Pardoe_c51	633
