samplename	var_	count
Bakker_b2	125	1
Bakker_b2	31	1
Bakker_b2	23	31
Bakker_b2	155	1
Bakker_b2	142	1
Bakker_b2	143	2
Bakker_b2	28	1
Bakker_b2	131	1
Bakker_b2	145	3
Bakker_b2	43	11
Bakker_b2	157	1
Bakker_b2	134	2
Bakker_b20	55	1
Bakker_b20	34	1
Bakker_b20	71	14
Bakker_b20	5	2
Bakker_b20	135	1
Bakker_b20	160	16
Bakker_b20	101	4
Bakker_b20	72	8
Bakker_b20	35	9
Bakker_b20	58	10
Bakker_b20	102	3
Bakker_b20	11	818
Bakker_b20	104	3
Bakker_b20	95	1
Bakker_b20	137	1
Bakker_b20	105	6
Bakker_b20	106	156
Bakker_b20	44	2
Bakker_b20	60	123
Bakker_b20	110	5
Bakker_b20	162	1
Bakker_b20	111	5
Bakker_b20	113	3
Bakker_b20	151	1
Bakker_b20	114	7
Bakker_b20	18	13
Bakker_b20	115	9
Bakker_b20	21	4
Bakker_b20	117	2
Bakker_b20	65	1
Bakker_b20	77	2
Bakker_b20	152	1
Bakker_b20	119	10
Bakker_b20	42	1
Bakker_b20	123	1
Bakker_b20	31	1
Bakker_b20	23	39
Bakker_b20	127	1
Bakker_b20	129	4
Bakker_b20	142	2
Bakker_b20	28	2
Bakker_b20	145	1
Bakker_b20	157	1
Bakker_b20	133	1
Bakker_b20	147	5
Bakker_b20	149	3
Bakker_b21	55	5
Bakker_b21	34	1
Bakker_b21	71	9
Bakker_b21	5	1
Bakker_b21	100	1
Bakker_b21	101	1
Bakker_b21	72	29
Bakker_b21	35	3
Bakker_b21	58	5
Bakker_b21	102	1
Bakker_b21	103	11
Bakker_b21	11	486
Bakker_b21	137	1
Bakker_b21	105	12
Bakker_b21	106	65
Bakker_b21	107	7
Bakker_b21	44	13
Bakker_b21	161	2
Bakker_b21	164	2
Bakker_b21	172	1
Bakker_b21	60	13
Bakker_b21	110	6
Bakker_b21	162	71
Bakker_b21	111	15
Bakker_b21	113	1
Bakker_b21	140	1
Bakker_b21	114	4
Bakker_b21	18	26
Bakker_b21	115	21
Bakker_b21	99	1
Bakker_b21	116	1
Bakker_b21	117	1
Bakker_b21	141	2
Bakker_b21	65	1
Bakker_b21	119	12
Bakker_b21	121	2
Bakker_b21	42	1
Bakker_b21	122	10
Bakker_b21	123	2
Bakker_b21	167	1
Bakker_b21	31	33
Bakker_b21	23	91
Bakker_b21	126	1
Bakker_b21	128	1
Bakker_b21	142	331
Bakker_b21	130	58
Bakker_b21	28	3
Bakker_b21	131	2
Bakker_b21	43	1
Bakker_b21	157	1
Bakker_b21	133	1
Bakker_b21	134	2
Bakker_b22	55	1
Bakker_b22	34	1
Bakker_b22	71	7
Bakker_b22	5	1
Bakker_b22	159	2
Bakker_b22	135	1
Bakker_b22	100	3
Bakker_b22	101	6
Bakker_b22	72	9
Bakker_b22	35	5
Bakker_b22	58	104
Bakker_b22	102	1
Bakker_b22	11	770
Bakker_b22	104	19
Bakker_b22	95	1
Bakker_b22	105	4
Bakker_b22	106	187
Bakker_b22	60	5
Bakker_b22	109	5
Bakker_b22	110	1
Bakker_b22	162	1
Bakker_b22	111	2
Bakker_b22	113	2
Bakker_b22	18	28
Bakker_b22	115	6
Bakker_b22	21	1
Bakker_b22	117	2
Bakker_b22	77	8
Bakker_b22	152	4
Bakker_b22	119	1
Bakker_b22	74	2
Bakker_b22	42	4
Bakker_b22	31	29
Bakker_b22	23	28
Bakker_b22	129	1
Bakker_b22	130	2
Bakker_b22	43	7
Bakker_b22	168	1
Bakker_b22	134	3
Bakker_b22	147	1
Bakker_b22	149	2
Bakker_b23	55	12
Bakker_b23	71	22
Bakker_b23	72	6
Bakker_b23	58	4
Bakker_b23	10	2
Bakker_b23	11	627
Bakker_b23	106	929
Bakker_b23	60	17
Bakker_b23	110	19
Bakker_b23	162	2
Bakker_b23	111	4
Bakker_b23	112	2
Bakker_b23	140	27
Bakker_b23	114	5
Bakker_b23	18	52
Bakker_b23	115	6
Bakker_b23	77	3
Bakker_b23	173	5
Bakker_b23	121	1
Bakker_b23	42	1
Bakker_b23	123	7
Bakker_b23	31	1
Bakker_b23	23	21
Bakker_b23	142	1
Bakker_b23	156	1
Bakker_b23	130	1
Bakker_b23	28	9
Bakker_b23	131	1
Bakker_b23	189	1
Bakker_b23	176	1
Bakker_b23	134	1
Bakker_b24	55	3
Bakker_b24	34	1
Bakker_b24	71	8
Bakker_b24	84	1
Bakker_b24	5	3
Bakker_b24	135	16
Bakker_b24	160	1
Bakker_b24	101	1
Bakker_b24	7	402
Bakker_b24	72	2
Bakker_b24	35	33
Bakker_b24	58	17
Bakker_b24	102	1
Bakker_b24	11	403
Bakker_b24	104	2
Bakker_b24	95	2
Bakker_b24	105	21
Bakker_b24	106	260
Bakker_b24	107	1
Bakker_b24	44	2
Bakker_b24	108	6
Bakker_b24	178	1
Bakker_b24	60	19
Bakker_b24	110	1
Bakker_b24	162	1
Bakker_b24	139	2
Bakker_b24	111	8
Bakker_b24	114	2
Bakker_b24	18	10
Bakker_b24	115	19
Bakker_b24	99	1
Bakker_b24	21	2
Bakker_b24	117	2
Bakker_b24	65	7
Bakker_b24	77	2
Bakker_b24	152	4
Bakker_b24	119	1
Bakker_b24	122	1
Bakker_b24	123	4
Bakker_b24	124	3
Bakker_b24	191	1
Bakker_b24	125	2
Bakker_b24	167	1
Bakker_b24	31	2
Bakker_b24	23	67
Bakker_b24	142	1
Bakker_b24	130	2
Bakker_b24	28	2
Bakker_b24	145	3
Bakker_b24	157	1
Bakker_b24	134	2
Bakker_b24	147	1
Bakker_b25	34	1
Bakker_b25	158	3
Bakker_b25	190	1
Bakker_b25	71	11
Bakker_b25	159	4
Bakker_b25	101	2
Bakker_b25	58	9
Bakker_b25	102	1
Bakker_b25	11	297
Bakker_b25	104	3
Bakker_b25	95	1
Bakker_b25	92	1
Bakker_b25	137	1
Bakker_b25	105	8
Bakker_b25	106	2974
Bakker_b25	44	3
Bakker_b25	164	1
Bakker_b25	60	6
Bakker_b25	109	1
Bakker_b25	139	4
Bakker_b25	111	2
Bakker_b25	113	1
Bakker_b25	140	1
Bakker_b25	114	2
Bakker_b25	18	12
Bakker_b25	115	6
Bakker_b25	174	1
Bakker_b25	117	1
Bakker_b25	65	1
Bakker_b25	120	1
Bakker_b25	122	1
Bakker_b25	123	3
Bakker_b25	31	2
Bakker_b25	23	34
Bakker_b25	127	1
Bakker_b25	142	2
Bakker_b25	28	1
Bakker_b25	131	2
Bakker_b25	145	1
Bakker_b25	157	4
Bakker_b25	134	1
Bakker_b25	147	2
Bakker_b26	55	4
Bakker_b26	34	2
Bakker_b26	190	1
Bakker_b26	71	2468
Bakker_b26	100	6
Bakker_b26	101	10
Bakker_b26	7	1
Bakker_b26	72	3
Bakker_b26	35	7
Bakker_b26	136	1
Bakker_b26	102	2
Bakker_b26	11	457
Bakker_b26	104	5
Bakker_b26	95	3
Bakker_b26	105	16
Bakker_b26	106	94
Bakker_b26	107	3
Bakker_b26	44	2
Bakker_b26	164	1
Bakker_b26	60	17
Bakker_b26	110	4
Bakker_b26	162	1
Bakker_b26	139	3
Bakker_b26	111	12
Bakker_b26	112	1
Bakker_b26	113	3
Bakker_b26	114	1
Bakker_b26	18	7
Bakker_b26	115	20
Bakker_b26	174	1
Bakker_b26	21	2
Bakker_b26	117	2
Bakker_b26	65	1
Bakker_b26	152	4
Bakker_b26	119	5
Bakker_b26	173	1
Bakker_b26	74	1
Bakker_b26	123	6
Bakker_b26	31	6
Bakker_b26	23	304
Bakker_b26	128	1
Bakker_b26	155	1
Bakker_b26	129	1
Bakker_b26	142	3
Bakker_b26	143	1
Bakker_b26	28	8
Bakker_b26	131	1
Bakker_b26	134	1
Bakker_b27	55	4
Bakker_b27	34	1
Bakker_b27	3	1
Bakker_b27	71	1964
Bakker_b27	6	1
Bakker_b27	100	1
Bakker_b27	72	1
Bakker_b27	35	2
Bakker_b27	58	10
Bakker_b27	102	1
Bakker_b27	11	487
Bakker_b27	95	1
Bakker_b27	105	3
Bakker_b27	106	29
Bakker_b27	107	1
Bakker_b27	161	1
Bakker_b27	150	1
Bakker_b27	110	19
Bakker_b27	139	5
Bakker_b27	111	4
Bakker_b27	113	2
Bakker_b27	140	3
Bakker_b27	114	1
Bakker_b27	18	6
Bakker_b27	115	2
Bakker_b27	21	2
Bakker_b27	117	1
Bakker_b27	141	1
Bakker_b27	123	5
Bakker_b27	23	105
Bakker_b27	28	1
Bakker_b27	131	1
Bakker_b27	189	1
Bakker_b27	149	11
Bakker_b28	55	6
Bakker_b28	34	2
Bakker_b28	71	1494
Bakker_b28	159	2
Bakker_b28	100	2
Bakker_b28	101	3
Bakker_b28	72	1
Bakker_b28	35	2
Bakker_b28	58	9
Bakker_b28	11	486
Bakker_b28	105	4
Bakker_b28	106	34
Bakker_b28	108	1
Bakker_b28	60	7
Bakker_b28	110	1
Bakker_b28	139	1
Bakker_b28	111	7
Bakker_b28	113	2
Bakker_b28	114	2
Bakker_b28	18	7
Bakker_b28	115	12
Bakker_b28	99	1
Bakker_b28	174	1
Bakker_b28	65	1
Bakker_b28	77	1
Bakker_b28	42	1
Bakker_b28	123	2
Bakker_b28	31	1
Bakker_b28	23	34
Bakker_b28	126	1
Bakker_b28	129	1
Bakker_b28	28	1
Bakker_b28	131	1
Bakker_b28	145	1
Bakker_b28	149	1
Bakker_b29	55	82
Bakker_b29	71	7
Bakker_b29	159	1
Bakker_b29	101	3
Bakker_b29	7	12
Bakker_b29	72	4
Bakker_b29	35	10
Bakker_b29	58	24
Bakker_b29	102	4
Bakker_b29	11	1101
Bakker_b29	95	1
Bakker_b29	137	1
Bakker_b29	105	9
Bakker_b29	106	85
Bakker_b29	44	1
Bakker_b29	60	7
Bakker_b29	109	1
Bakker_b29	110	3
Bakker_b29	111	5
Bakker_b29	140	1
Bakker_b29	114	2
Bakker_b29	18	6
Bakker_b29	115	13
Bakker_b29	174	1
Bakker_b29	119	3
Bakker_b29	123	4
Bakker_b29	31	3
Bakker_b29	23	42
Bakker_b29	126	1
Bakker_b29	129	1
Bakker_b29	130	1
Bakker_b29	28	2
Bakker_b29	43	1
Bakker_b29	133	1
Bakker_b29	147	1
Bakker_b29	148	1
Bakker_b3	55	2
Bakker_b3	34	2
Bakker_b3	158	3
Bakker_b3	71	8
Bakker_b3	5	1
Bakker_b3	159	11
Bakker_b3	101	2
Bakker_b3	72	9
Bakker_b3	35	3
Bakker_b3	58	10
Bakker_b3	102	2
Bakker_b3	11	472
Bakker_b3	95	3
Bakker_b3	137	4
Bakker_b3	105	17
Bakker_b3	106	227
Bakker_b3	107	1
Bakker_b3	44	8
Bakker_b3	108	1
Bakker_b3	60	14
Bakker_b3	109	5
Bakker_b3	110	14
Bakker_b3	162	29
Bakker_b3	139	9
Bakker_b3	111	7
Bakker_b3	113	1
Bakker_b3	140	4
Bakker_b3	151	2
Bakker_b3	114	6
Bakker_b3	18	168
Bakker_b3	115	23
Bakker_b3	174	1
Bakker_b3	21	1
Bakker_b3	117	6
Bakker_b3	163	5
Bakker_b3	77	1
Bakker_b3	119	2
Bakker_b3	42	28
Bakker_b3	175	7
Bakker_b3	123	7
Bakker_b3	124	1
Bakker_b3	182	4
Bakker_b3	196	4
Bakker_b3	31	8
Bakker_b3	23	217
Bakker_b3	126	2
Bakker_b3	187	1
Bakker_b3	155	2
Bakker_b3	129	2
Bakker_b3	142	4
Bakker_b3	156	1
Bakker_b3	145	3
Bakker_b3	133	2
Bakker_b3	134	1
Bakker_b3	147	6
Bakker_b30	55	5
Bakker_b30	71	7
Bakker_b30	84	1
Bakker_b30	100	6
Bakker_b30	201	1
Bakker_b30	72	8
Bakker_b30	35	5
Bakker_b30	58	13
Bakker_b30	102	1
Bakker_b30	11	2405
Bakker_b30	104	6
Bakker_b30	95	59
Bakker_b30	105	3
Bakker_b30	106	106
Bakker_b30	107	2
Bakker_b30	44	5
Bakker_b30	164	1
Bakker_b30	60	15
Bakker_b30	109	1
Bakker_b30	110	8
Bakker_b30	139	4
Bakker_b30	111	15
Bakker_b30	113	3
Bakker_b30	140	1
Bakker_b30	18	7
Bakker_b30	115	15
Bakker_b30	21	1
Bakker_b30	65	1
Bakker_b30	77	1
Bakker_b30	119	2
Bakker_b30	123	3
Bakker_b30	124	2
Bakker_b30	31	5
Bakker_b30	23	88
Bakker_b30	128	1
Bakker_b30	129	1
Bakker_b30	142	3
Bakker_b30	130	2
Bakker_b30	28	1
Bakker_b30	131	2
Bakker_b30	43	1
Bakker_b30	134	2
Bakker_b30	166	1
Bakker_b31	55	2
Bakker_b31	34	1
Bakker_b31	89	1
Bakker_b31	71	10
Bakker_b31	5	1
Bakker_b31	135	1
Bakker_b31	100	11
Bakker_b31	35	5
Bakker_b31	58	11
Bakker_b31	102	2
Bakker_b31	11	2472
Bakker_b31	104	3
Bakker_b31	95	136
Bakker_b31	137	1
Bakker_b31	105	6
Bakker_b31	106	122
Bakker_b31	107	2
Bakker_b31	44	2
Bakker_b31	161	1
Bakker_b31	164	2
Bakker_b31	60	18
Bakker_b31	110	14
Bakker_b31	139	2
Bakker_b31	111	10
Bakker_b31	113	3
Bakker_b31	140	1
Bakker_b31	18	1
Bakker_b31	115	13
Bakker_b31	21	1
Bakker_b31	117	6
Bakker_b31	179	1
Bakker_b31	65	1
Bakker_b31	77	2
Bakker_b31	74	1
Bakker_b31	123	5
Bakker_b31	124	1
Bakker_b31	191	1
Bakker_b31	31	5
Bakker_b31	23	525
Bakker_b31	126	1
Bakker_b31	128	2
Bakker_b31	142	2
Bakker_b31	130	1
Bakker_b31	28	2
Bakker_b31	131	2
Bakker_b31	81	1
Bakker_b31	133	1
Bakker_b31	134	2
Bakker_b32	55	11
Bakker_b32	34	1
Bakker_b32	71	14
Bakker_b32	84	2
Bakker_b32	100	6
Bakker_b32	101	3
Bakker_b32	72	1
Bakker_b32	58	6
Bakker_b32	11	2370
Bakker_b32	104	1
Bakker_b32	95	1
Bakker_b32	105	3
Bakker_b32	106	26
Bakker_b32	107	1
Bakker_b32	44	1
Bakker_b32	164	1
Bakker_b32	172	1
Bakker_b32	60	12
Bakker_b32	110	8
Bakker_b32	139	4
Bakker_b32	111	6
Bakker_b32	113	2
Bakker_b32	140	2
Bakker_b32	18	2
Bakker_b32	115	5
Bakker_b32	116	19
Bakker_b32	21	1
Bakker_b32	117	2
Bakker_b32	77	1
Bakker_b32	119	2
Bakker_b32	123	66
Bakker_b32	23	138
Bakker_b32	126	1
Bakker_b32	198	1
Bakker_b32	129	1
Bakker_b32	142	2
Bakker_b32	130	3
Bakker_b32	28	2
Bakker_b32	131	1
Bakker_b32	133	1
Bakker_b32	147	2
Bakker_b33	55	4
Bakker_b33	34	2
Bakker_b33	71	14
Bakker_b33	5	1
Bakker_b33	159	2
Bakker_b33	100	12
Bakker_b33	7	1
Bakker_b33	72	5
Bakker_b33	35	2
Bakker_b33	58	15
Bakker_b33	102	3
Bakker_b33	11	2400
Bakker_b33	104	9
Bakker_b33	95	2
Bakker_b33	105	6
Bakker_b33	106	64
Bakker_b33	107	3
Bakker_b33	164	1
Bakker_b33	181	1
Bakker_b33	60	21
Bakker_b33	109	4
Bakker_b33	110	3
Bakker_b33	139	8
Bakker_b33	111	11
Bakker_b33	113	6
Bakker_b33	114	2
Bakker_b33	18	8
Bakker_b33	115	17
Bakker_b33	99	2
Bakker_b33	21	2
Bakker_b33	117	7
Bakker_b33	65	1
Bakker_b33	119	3
Bakker_b33	123	20
Bakker_b33	192	1
Bakker_b33	196	1
Bakker_b33	31	1
Bakker_b33	23	234
Bakker_b33	142	4
Bakker_b33	130	3
Bakker_b33	28	6
Bakker_b33	131	3
Bakker_b33	157	2
Bakker_b33	133	1
Bakker_b33	147	1
Bakker_b34	55	16
Bakker_b34	34	1
Bakker_b34	71	22
Bakker_b34	159	2
Bakker_b34	100	8
Bakker_b34	101	1
Bakker_b34	7	8
Bakker_b34	72	5
Bakker_b34	35	1
Bakker_b34	58	10
Bakker_b34	102	2
Bakker_b34	103	1
Bakker_b34	11	2282
Bakker_b34	104	3
Bakker_b34	105	5
Bakker_b34	106	50
Bakker_b34	107	7
Bakker_b34	44	2
Bakker_b34	60	7
Bakker_b34	110	1
Bakker_b34	139	8
Bakker_b34	111	8
Bakker_b34	140	1
Bakker_b34	18	64
Bakker_b34	115	14
Bakker_b34	21	1
Bakker_b34	117	1
Bakker_b34	77	1
Bakker_b34	119	15
Bakker_b34	173	1
Bakker_b34	165	1
Bakker_b34	74	4
Bakker_b34	123	1
Bakker_b34	124	2
Bakker_b34	23	126
Bakker_b34	142	59
Bakker_b34	130	1
Bakker_b34	143	4
Bakker_b34	28	1
Bakker_b34	144	1
Bakker_b34	131	6
Bakker_b34	145	1
Bakker_b34	157	1
Bakker_b34	133	1
Bakker_b34	149	1
Bakker_b35	55	6
Bakker_b35	34	1
Bakker_b35	71	13
Bakker_b35	160	1
Bakker_b35	100	5
Bakker_b35	101	3
Bakker_b35	7	2
Bakker_b35	72	4
Bakker_b35	58	19
Bakker_b35	102	1
Bakker_b35	103	1
Bakker_b35	11	3245
Bakker_b35	104	1
Bakker_b35	95	6
Bakker_b35	105	2
Bakker_b35	106	189
Bakker_b35	107	2
Bakker_b35	44	1
Bakker_b35	60	8
Bakker_b35	110	3
Bakker_b35	162	1
Bakker_b35	139	13
Bakker_b35	111	9
Bakker_b35	113	3
Bakker_b35	140	2
Bakker_b35	18	2
Bakker_b35	115	11
Bakker_b35	21	1
Bakker_b35	77	1
Bakker_b35	165	1
Bakker_b35	123	2
Bakker_b35	31	3
Bakker_b35	23	16
Bakker_b35	198	1
Bakker_b35	129	1
Bakker_b35	130	2
Bakker_b35	143	2
Bakker_b35	28	3
Bakker_b35	131	9
Bakker_b35	133	2
Bakker_b36	55	6
Bakker_b36	71	13
Bakker_b36	101	1
Bakker_b36	72	6
Bakker_b36	58	9
Bakker_b36	102	1
Bakker_b36	11	897
Bakker_b36	105	2
Bakker_b36	106	59
Bakker_b36	107	2
Bakker_b36	44	4
Bakker_b36	150	3
Bakker_b36	60	8
Bakker_b36	109	3
Bakker_b36	110	10
Bakker_b36	162	3
Bakker_b36	139	1
Bakker_b36	111	14
Bakker_b36	113	2
Bakker_b36	140	1
Bakker_b36	114	1
Bakker_b36	18	9
Bakker_b36	115	13
Bakker_b36	41	2
Bakker_b36	21	4
Bakker_b36	117	5
Bakker_b36	77	2
Bakker_b36	119	56
Bakker_b36	173	1
Bakker_b36	121	2
Bakker_b36	123	22
Bakker_b36	124	1
Bakker_b36	23	20
Bakker_b36	126	1
Bakker_b36	142	3
Bakker_b36	134	3
Bakker_b36	147	3
Bakker_b37	55	7
Bakker_b37	71	20
Bakker_b37	160	1
Bakker_b37	100	8
Bakker_b37	72	5
Bakker_b37	35	11
Bakker_b37	58	9
Bakker_b37	102	1
Bakker_b37	103	4
Bakker_b37	11	955
Bakker_b37	95	5
Bakker_b37	105	10
Bakker_b37	106	36
Bakker_b37	107	1
Bakker_b37	36	1
Bakker_b37	178	4
Bakker_b37	150	2
Bakker_b37	60	11
Bakker_b37	109	2
Bakker_b37	110	3
Bakker_b37	111	15
Bakker_b37	113	7
Bakker_b37	140	1
Bakker_b37	114	15
Bakker_b37	18	9
Bakker_b37	115	9
Bakker_b37	99	27
Bakker_b37	21	15
Bakker_b37	141	2
Bakker_b37	119	1
Bakker_b37	153	2
Bakker_b37	121	2
Bakker_b37	122	1
Bakker_b37	123	2
Bakker_b37	192	1
Bakker_b37	31	4
Bakker_b37	23	10
Bakker_b37	126	63
Bakker_b37	127	2
Bakker_b37	142	1
Bakker_b37	143	1
Bakker_b37	28	3
Bakker_b37	157	1
Bakker_b37	170	1
Bakker_b37	134	3
Bakker_b37	166	1
Bakker_b37	147	8
Bakker_b38	55	11
Bakker_b38	71	42
Bakker_b38	160	1
Bakker_b38	100	1
Bakker_b38	72	5
Bakker_b38	58	8
Bakker_b38	102	2
Bakker_b38	10	1
Bakker_b38	11	1020
Bakker_b38	95	1
Bakker_b38	105	6
Bakker_b38	106	18
Bakker_b38	107	2
Bakker_b38	60	5
Bakker_b38	109	1
Bakker_b38	139	4
Bakker_b38	111	10
Bakker_b38	113	1
Bakker_b38	114	28
Bakker_b38	18	2
Bakker_b38	115	4
Bakker_b38	41	1
Bakker_b38	99	5
Bakker_b38	21	8
Bakker_b38	152	1
Bakker_b38	125	1
Bakker_b38	31	1
Bakker_b38	23	4
Bakker_b38	126	34
Bakker_b38	129	1
Bakker_b38	142	1
Bakker_b38	28	2
Bakker_b38	131	1
Bakker_b38	208	1
Bakker_b38	134	3
Bakker_b38	147	4
Bakker_b38	148	1
Bakker_b38	149	2
Bakker_b39	55	17
Bakker_b39	34	2
Bakker_b39	71	34
Bakker_b39	5	1
Bakker_b39	160	2
Bakker_b39	100	2
Bakker_b39	72	1
Bakker_b39	35	5
Bakker_b39	58	9
Bakker_b39	11	950
Bakker_b39	105	4
Bakker_b39	106	60
Bakker_b39	44	2
Bakker_b39	60	3
Bakker_b39	109	2
Bakker_b39	110	8
Bakker_b39	111	2
Bakker_b39	140	1
Bakker_b39	151	1
Bakker_b39	114	4
Bakker_b39	18	2
Bakker_b39	115	3
Bakker_b39	99	3
Bakker_b39	21	21
Bakker_b39	123	2
Bakker_b39	124	1
Bakker_b39	31	3
Bakker_b39	23	12
Bakker_b39	126	34
Bakker_b39	128	3
Bakker_b39	142	1
Bakker_b39	145	1
Bakker_b39	43	1
Bakker_b39	147	4
Bakker_b4	55	1
Bakker_b4	3	1
Bakker_b4	71	9
Bakker_b4	183	7
Bakker_b4	100	1
Bakker_b4	101	3
Bakker_b4	72	14
Bakker_b4	35	3
Bakker_b4	58	8
Bakker_b4	10	1
Bakker_b4	11	270
Bakker_b4	105	18
Bakker_b4	106	59
Bakker_b4	107	2
Bakker_b4	44	37
Bakker_b4	108	1
Bakker_b4	161	2
Bakker_b4	109	5
Bakker_b4	110	34
Bakker_b4	162	1
Bakker_b4	139	2
Bakker_b4	111	4
Bakker_b4	140	5
Bakker_b4	114	3
Bakker_b4	18	26
Bakker_b4	115	96
Bakker_b4	21	6
Bakker_b4	117	2
Bakker_b4	163	1
Bakker_b4	77	1
Bakker_b4	119	2
Bakker_b4	165	1
Bakker_b4	42	6
Bakker_b4	122	7
Bakker_b4	123	1
Bakker_b4	31	7
Bakker_b4	23	76
Bakker_b4	126	7
Bakker_b4	142	3
Bakker_b4	145	9
Bakker_b4	43	2
Bakker_b4	147	3
Bakker_b4	149	2
Bakker_b40	55	4
Bakker_b40	34	1
Bakker_b40	190	1
Bakker_b40	71	17
Bakker_b40	159	1
Bakker_b40	100	1
Bakker_b40	101	4
Bakker_b40	72	2
Bakker_b40	35	4
Bakker_b40	58	7
Bakker_b40	102	2
Bakker_b40	11	821
Bakker_b40	105	8
Bakker_b40	106	47
Bakker_b40	164	1
Bakker_b40	178	2
Bakker_b40	150	2
Bakker_b40	60	8
Bakker_b40	109	2
Bakker_b40	110	34
Bakker_b40	111	11
Bakker_b40	113	1
Bakker_b40	114	4
Bakker_b40	18	14
Bakker_b40	115	17
Bakker_b40	41	2
Bakker_b40	99	5
Bakker_b40	174	2
Bakker_b40	21	209
Bakker_b40	117	1
Bakker_b40	119	11
Bakker_b40	173	1
Bakker_b40	121	1
Bakker_b40	42	2
Bakker_b40	123	4
Bakker_b40	124	2
Bakker_b40	167	1
Bakker_b40	31	1
Bakker_b40	205	1
Bakker_b40	23	37
Bakker_b40	126	9
Bakker_b40	127	2
Bakker_b40	128	13
Bakker_b40	142	1
Bakker_b40	143	2
Bakker_b40	28	5
Bakker_b40	131	1
Bakker_b40	169	2
Bakker_b40	134	4
Bakker_b40	166	13
Bakker_b40	147	1
Bakker_b41	55	2
Bakker_b41	3	3
Bakker_b41	71	24
Bakker_b41	101	7
Bakker_b41	72	6
Bakker_b41	35	14
Bakker_b41	58	17
Bakker_b41	11	1233
Bakker_b41	104	2
Bakker_b41	95	4
Bakker_b41	105	6
Bakker_b41	106	53
Bakker_b41	44	2
Bakker_b41	161	1
Bakker_b41	150	1
Bakker_b41	60	1
Bakker_b41	110	8
Bakker_b41	111	25
Bakker_b41	113	2
Bakker_b41	114	6
Bakker_b41	18	7
Bakker_b41	115	36
Bakker_b41	21	1090
Bakker_b41	117	2
Bakker_b41	119	2
Bakker_b41	153	1
Bakker_b41	121	1
Bakker_b41	122	5
Bakker_b41	123	4
Bakker_b41	124	2
Bakker_b41	192	2
Bakker_b41	31	2
Bakker_b41	23	250
Bakker_b41	126	5
Bakker_b41	128	19
Bakker_b41	142	2
Bakker_b41	43	1
Bakker_b41	157	2
Bakker_b41	168	4
Bakker_b41	208	2
Bakker_b41	212	7
Bakker_b41	134	90
Bakker_b41	166	1
Bakker_b41	147	1
Bakker_b41	171	5
Bakker_b42	55	3
Bakker_b42	34	2
Bakker_b42	71	17
Bakker_b42	100	2
Bakker_b42	101	1
Bakker_b42	35	1
Bakker_b42	58	6
Bakker_b42	11	1007
Bakker_b42	105	8
Bakker_b42	106	22
Bakker_b42	108	1
Bakker_b42	164	1
Bakker_b42	150	2
Bakker_b42	60	4
Bakker_b42	110	20
Bakker_b42	111	11
Bakker_b42	113	1
Bakker_b42	151	1
Bakker_b42	114	5
Bakker_b42	18	8
Bakker_b42	115	12
Bakker_b42	41	1
Bakker_b42	21	135
Bakker_b42	117	1
Bakker_b42	119	6
Bakker_b42	122	3
Bakker_b42	209	1
Bakker_b42	123	4
Bakker_b42	124	1
Bakker_b42	203	1
Bakker_b42	31	2
Bakker_b42	23	143
Bakker_b42	126	14
Bakker_b42	127	3
Bakker_b42	128	14
Bakker_b42	142	1
Bakker_b42	156	1
Bakker_b42	28	2
Bakker_b42	157	1
Bakker_b42	168	6
Bakker_b42	208	1
Bakker_b42	169	2
Bakker_b42	212	4
Bakker_b42	134	170
Bakker_b42	166	13
Bakker_b42	147	2
Bakker_b42	171	1
Bakker_b43	55	3
Bakker_b43	34	2
Bakker_b43	3	1
Bakker_b43	4	1
Bakker_b43	71	25
Bakker_b43	5	1
Bakker_b43	101	1
Bakker_b43	72	3
Bakker_b43	35	2
Bakker_b43	58	3
Bakker_b43	102	4
Bakker_b43	11	873
Bakker_b43	95	1
Bakker_b43	92	2
Bakker_b43	105	15
Bakker_b43	106	17
Bakker_b43	161	1
Bakker_b43	36	1
Bakker_b43	150	1
Bakker_b43	60	13
Bakker_b43	111	3
Bakker_b43	114	5
Bakker_b43	18	8
Bakker_b43	115	11
Bakker_b43	41	1
Bakker_b43	99	1
Bakker_b43	21	49
Bakker_b43	65	1
Bakker_b43	119	3
Bakker_b43	209	1
Bakker_b43	123	3
Bakker_b43	167	1
Bakker_b43	31	3
Bakker_b43	205	1
Bakker_b43	23	24
Bakker_b43	126	25
Bakker_b43	94	6
Bakker_b43	127	1
Bakker_b43	128	16
Bakker_b43	156	1
Bakker_b43	28	4
Bakker_b43	43	1
Bakker_b43	168	11
Bakker_b43	169	26
Bakker_b43	212	10
Bakker_b43	170	1
Bakker_b43	134	36
Bakker_b43	166	43
Bakker_b43	147	2
Bakker_b43	171	45
Bakker_b43	149	2
Bakker_b43	214	1
Bakker_b44	34	1
Bakker_b44	71	10
Bakker_b44	5	3
Bakker_b44	101	6
Bakker_b44	72	49
Bakker_b44	35	12
Bakker_b44	58	13
Bakker_b44	102	1
Bakker_b44	11	433
Bakker_b44	105	853
Bakker_b44	106	91
Bakker_b44	44	9
Bakker_b44	60	12
Bakker_b44	110	1
Bakker_b44	162	2
Bakker_b44	111	14
Bakker_b44	113	1
Bakker_b44	140	3
Bakker_b44	151	3
Bakker_b44	114	2
Bakker_b44	18	7
Bakker_b44	115	14
Bakker_b44	117	1
Bakker_b44	65	6
